Date;Taux;Indice
22/07/1999;4,72;TEC_10
21/07/1999;4,74;TEC_10
20/07/1999;4,8;TEC_10
19/07/1999;4,88;TEC_10
16/07/1999;4,9;TEC_10
15/07/1999;4,72;TEC_10
14/07/1999;4,76;TEC_10
13/07/1999;4,76;TEC_10
12/07/1999;4,93;TEC_10
09/07/1999;4,85;TEC_10
08/07/1999;4,88;TEC_10
07/07/1999;4,82;TEC_10
06/07/1999;4,81;TEC_10
05/07/1999;4,69;TEC_10
02/07/1999;4,74;TEC_10
01/07/1999;4,55;TEC_10
30/06/1999;4,62;TEC_10
29/06/1999;4,62;TEC_10
29/06/1999;4,62;TEC_10
29/06/1999;4,62;TEC_10
28/06/1999;4,72;TEC_10
25/06/1999;4,72;TEC_10
24/06/1999;4,56;TEC_10
23/06/1999;4,57;TEC_10
22/06/1999;4,47;TEC_10
21/06/1999;4,34;TEC_10
18/06/1999;4,34;TEC_10
17/06/1999;4,41;TEC_10
16/06/1999;4,46;TEC_10
15/06/1999;4,48;TEC_10
14/06/1999;4,5;TEC_10
11/06/1999;4,51;TEC_10
10/06/1999;4,44;TEC_10
09/06/1999;4,37;TEC_10
08/06/1999;4,33;TEC_10
07/06/1999;4,44;TEC_10
04/06/1999;4,44;TEC_10
03/06/1999;4,39;TEC_10
02/06/1999;4,4;TEC_10
01/06/1999;4,33;TEC_10
31/05/1999;4,24;TEC_10
28/05/1999;4,24;TEC_10
27/05/1999;4,22;TEC_10
26/05/1999;4,14;TEC_10
25/05/1999;4,13;TEC_10
24/05/1999;4,21;TEC_10
21/05/1999;4,21;TEC_10
20/05/1999;4,2;TEC_10
19/05/1999;4,25;TEC_10
18/05/1999;4,24;TEC_10
17/05/1999;4,25;TEC_10
14/05/1999;4,11;TEC_10
13/05/1999;4,17;TEC_10
12/05/1999;4,17;TEC_10
11/05/1999;4,12;TEC_10
10/05/1999;4,13;TEC_10
07/05/1999;4,13;TEC_10
06/05/1999;4,04;TEC_10
05/05/1999;4,08;TEC_10
04/05/1999;4;TEC_10
03/05/1999;4,01;TEC_10
30/04/1999;3,95;TEC_10
29/04/1999;3,99;TEC_10
28/04/1999;3,97;TEC_10
27/04/1999;3,95;TEC_10
26/04/1999;3,95;TEC_10
23/04/1999;3,96;TEC_10
22/04/1999;3,94;TEC_10
21/04/1999;3,92;TEC_10
20/04/1999;3,93;TEC_10
19/04/1999;4,03;TEC_10
16/04/1999;3,98;TEC_10
15/04/1999;3,92;TEC_10
14/04/1999;3,93;TEC_10
13/04/1999;3,9;TEC_10
12/04/1999;3,89;TEC_10
09/04/1999;3,91;TEC_10
08/04/1999;3,99;TEC_10
07/04/1999;3,99;TEC_10
06/04/1999;4,04;TEC_10
05/04/1999;4,09;TEC_10
01/04/1999;4,09;TEC_10
31/03/1999;4,14;TEC_10
30/03/1999;4,17;TEC_10
29/03/1999;4,16;TEC_10
26/03/1999;4,11;TEC_10
25/03/1999;4,06;TEC_10
24/03/1999;4,09;TEC_10
23/03/1999;4,1;TEC_10
22/03/1999;4,08;TEC_10
19/03/1999;4,02;TEC_10
18/03/1999;4,02;TEC_10
17/03/1999;4,05;TEC_10
16/03/1999;4,08;TEC_10
15/03/1999;4,09;TEC_10
12/03/1999;4,09;TEC_10
11/03/1999;4,16;TEC_10
10/03/1999;4,14;TEC_10
09/03/1999;4,12;TEC_10
08/03/1999;4,14;TEC_10
05/03/1999;4,22;TEC_10
04/03/1999;4,25;TEC_10
03/03/1999;4,14;TEC_10
02/03/1999;4,2;TEC_10
01/03/1999;4,09;TEC_10
26/02/1999;4,11;TEC_10
25/02/1999;3,99;TEC_10
24/02/1999;3,95;TEC_10
23/02/1999;3,93;TEC_10
22/02/1999;3,97;TEC_10
19/02/1999;3,99;TEC_10
18/02/1999;3,96;TEC_10
17/02/1999;3,99;TEC_10
16/02/1999;3,96;TEC_10
15/02/1999;3,95;TEC_10
12/02/1999;3,86;TEC_10
11/02/1999;3,88;TEC_10
10/02/1999;3,84;TEC_10
09/02/1999;3,91;TEC_10
08/02/1999;3,94;TEC_10
05/02/1999;3,88;TEC_10
04/02/1999;3,84;TEC_10
03/02/1999;3,81;TEC_10
02/02/1999;3,8;TEC_10
01/02/1999;3,73;TEC_10
29/01/1999;3,71;TEC_10
28/01/1999;3,7;TEC_10
27/01/1999;3,74;TEC_10
26/01/1999;3,72;TEC_10
25/01/1999;3,69;TEC_10
22/01/1999;3,7;TEC_10
21/01/1999;3,75;TEC_10
20/01/1999;3,75;TEC_10
19/01/1999;3,73;TEC_10
18/01/1999;3,76;TEC_10
15/01/1999;3,72;TEC_10
14/01/1999;3,76;TEC_10
13/01/1999;3,8;TEC_10
11/01/1999;3,8;TEC_10
08/01/1999;3,8;TEC_10
07/01/1999;3,79;TEC_10
06/01/1999;3,8;TEC_10
05/01/1999;3,76;TEC_10
04/01/1999;3,9;TEC_10
31/12/1998;3,9;TEC_10
30/12/1998;3,9;TEC_10
29/12/1998;3,94;TEC_10
28/12/1998;3,97;TEC_10
24/12/1998;3,96;TEC_10
23/12/1998;3,96;TEC_10
22/12/1998;3,92;TEC_10
21/12/1998;3,87;TEC_10
18/12/1998;3,89;TEC_10
17/12/1998;3,89;TEC_10
16/12/1998;3,91;TEC_10
15/12/1998;3,89;TEC_10
14/12/1998;3,87;TEC_10
11/12/1998;3,81;TEC_10
10/12/1998;3,85;TEC_10
09/12/1998;3,88;TEC_10
08/12/1998;3,97;TEC_10
07/12/1998;3,98;TEC_10
04/12/1998;3,98;TEC_10
03/12/1998;3,98;TEC_10
02/12/1998;4,02;TEC_10
01/12/1998;4,02;TEC_10
30/11/1998;4,07;TEC_10
27/11/1998;4,08;TEC_10
26/11/1998;4,11;TEC_10
25/11/1998;4,12;TEC_10
24/11/1998;4,15;TEC_10
23/11/1998;4,12;TEC_10
20/11/1998;4,12;TEC_10
19/11/1998;4,16;TEC_10
18/11/1998;4,21;TEC_10
17/11/1998;4,24;TEC_10
16/11/1998;4,28;TEC_10
13/11/1998;4,26;TEC_10
12/11/1998;4,25;TEC_10
10/11/1998;4,27;TEC_10
09/11/1998;4,32;TEC_10
06/11/1998;4,27;TEC_10
05/11/1998;4,27;TEC_10
04/11/1998;4,26;TEC_10
03/11/1998;4,27;TEC_10
02/11/1998;4,3;TEC_10
30/10/1998;4,22;TEC_10
29/10/1998;4,22;TEC_10
28/10/1998;4,2;TEC_10
27/10/1998;4,24;TEC_10
26/10/1998;4,26;TEC_10
23/10/1998;4,22;TEC_10
22/10/1998;4,2;TEC_10
21/10/1998;4,27;TEC_10
20/10/1998;4,24;TEC_10
19/10/1998;4,2;TEC_10
16/10/1998;4,18;TEC_10
15/10/1998;4,23;TEC_10
14/10/1998;4,33;TEC_10
13/10/1998;4,35;TEC_10
12/10/1998;4,41;TEC_10
09/10/1998;4,41;TEC_10
08/10/1998;4,01;TEC_10
07/10/1998;4;TEC_10
06/10/1998;3,93;TEC_10
05/10/1998;3,95;TEC_10
02/10/1998;3,94;TEC_10
01/10/1998;3,96;TEC_10
30/09/1998;4,07;TEC_10
29/09/1998;4,09;TEC_10
28/09/1998;4,1;TEC_10
25/09/1998;4,1;TEC_10
24/09/1998;4,11;TEC_10
23/09/1998;4,12;TEC_10
22/09/1998;4,1;TEC_10
21/09/1998;4,07;TEC_10
18/09/1998;4,1;TEC_10
17/09/1998;4,12;TEC_10
16/09/1998;4,2;TEC_10
15/09/1998;4,17;TEC_10
14/09/1998;4,21;TEC_10
11/09/1998;4,15;TEC_10
10/09/1998;4,24;TEC_10
09/09/1998;4,35;TEC_10
08/09/1998;4,39;TEC_10
07/09/1998;4,38;TEC_10
04/09/1998;4,38;TEC_10
03/09/1998;4,37;TEC_10
02/09/1998;4,44;TEC_10
01/09/1998;4,31;TEC_10
31/08/1998;4,34;TEC_10
28/08/1998;4,26;TEC_10
27/08/1998;4,37;TEC_10
26/08/1998;4,35;TEC_10
25/08/1998;4,35;TEC_10
24/08/1998;4,42;TEC_10
21/08/1998;4,45;TEC_10
20/08/1998;4,55;TEC_10
19/08/1998;4,59;TEC_10
18/08/1998;4,57;TEC_10
17/08/1998;4,56;TEC_10
14/08/1998;4,62;TEC_10
13/08/1998;4,58;TEC_10
12/08/1998;4,59;TEC_10
11/08/1998;4,61;TEC_10
10/08/1998;4,66;TEC_10
07/08/1998;4,69;TEC_10
06/08/1998;4,69;TEC_10
05/08/1998;4,69;TEC_10
04/08/1998;4,72;TEC_10
03/08/1998;4,73;TEC_10
31/07/1998;4,75;TEC_10
30/07/1998;4,76;TEC_10
29/07/1998;4,75;TEC_10
28/07/1998;4,78;TEC_10
27/07/1998;4,76;TEC_10
24/07/1998;4,78;TEC_10
23/07/1998;4,76;TEC_10
22/07/1998;4,75;TEC_10
21/07/1998;4,78;TEC_10
20/07/1998;4,81;TEC_10
17/07/1998;4,82;TEC_10
16/07/1998;4,82;TEC_10
15/07/1998;4,82;TEC_10
13/07/1998;4,76;TEC_10
10/07/1998;4,76;TEC_10
09/07/1998;4,79;TEC_10
08/07/1998;4,8;TEC_10
07/07/1998;4,78;TEC_10
06/07/1998;4,78;TEC_10
03/07/1998;4,81;TEC_10
02/07/1998;4,82;TEC_10
01/07/1998;4,84;TEC_10
30/06/1998;4,84;TEC_10
29/06/1998;4,82;TEC_10
26/06/1998;4,83;TEC_10
25/06/1998;4,83;TEC_10
24/06/1998;4,83;TEC_10
23/06/1998;4,85;TEC_10
22/06/1998;4,82;TEC_10
19/06/1998;4,88;TEC_10
18/06/1998;4,88;TEC_10
17/06/1998;4,85;TEC_10
16/06/1998;4,82;TEC_10
15/06/1998;4,8;TEC_10
12/06/1998;4,82;TEC_10
11/06/1998;4,86;TEC_10
10/06/1998;4,9;TEC_10
09/06/1998;4,92;TEC_10
08/06/1998;4,89;TEC_10
05/06/1998;4,92;TEC_10
04/06/1998;4,91;TEC_10
03/06/1998;4,9;TEC_10
02/06/1998;4,88;TEC_10
29/05/1998;4,94;TEC_10
28/05/1998;4,94;TEC_10
27/05/1998;4,92;TEC_10
26/05/1998;4,94;TEC_10
25/05/1998;4,97;TEC_10
22/05/1998;4,97;TEC_10
20/05/1998;5,01;TEC_10
19/05/1998;5,04;TEC_10
18/05/1998;5,07;TEC_10
15/05/1998;5,05;TEC_10
14/05/1998;5,04;TEC_10
13/05/1998;5,06;TEC_10
12/05/1998;5,08;TEC_10
11/05/1998;5,05;TEC_10
07/05/1998;5,03;TEC_10
06/05/1998;5,05;TEC_10
05/05/1998;5,01;TEC_10
04/05/1998;5,01;TEC_10
30/04/1998;5,12;TEC_10
29/04/1998;5,1;TEC_10
28/04/1998;5,06;TEC_10
27/04/1998;4,98;TEC_10
24/04/1998;4,99;TEC_10
23/04/1998;4,99;TEC_10
22/04/1998;4,97;TEC_10
21/04/1998;4,95;TEC_10
20/04/1998;4,91;TEC_10
17/04/1998;4,9;TEC_10
16/04/1998;4,91;TEC_10
15/04/1998;4,9;TEC_10
14/04/1998;4,91;TEC_10
10/04/1998;4,91;TEC_10
09/04/1998;4,91;TEC_10
08/04/1998;4,9;TEC_10
07/04/1998;4,89;TEC_10
06/04/1998;4,87;TEC_10
03/04/1998;4,91;TEC_10
02/04/1998;4,97;TEC_10
01/04/1998;4,97;TEC_10
31/03/1998;4,97;TEC_10
30/03/1998;4,92;TEC_10
27/03/1998;4,92;TEC_10
26/03/1998;4,91;TEC_10
25/03/1998;4,88;TEC_10
24/03/1998;4,9;TEC_10
23/03/1998;4,92;TEC_10
20/03/1998;4,92;TEC_10
19/03/1998;4,9;TEC_10
18/03/1998;4,91;TEC_10
17/03/1998;4,88;TEC_10
16/03/1998;4,91;TEC_10
13/03/1998;4,9;TEC_10
12/03/1998;4,92;TEC_10
11/03/1998;4,92;TEC_10
10/03/1998;4,96;TEC_10
09/03/1998;5,01;TEC_10
06/03/1998;5,09;TEC_10
05/03/1998;5,09;TEC_10
04/03/1998;5,01;TEC_10
03/03/1998;4,96;TEC_10
02/03/1998;4,97;TEC_10
27/02/1998;4,95;TEC_10
26/02/1998;4,94;TEC_10
25/02/1998;5;TEC_10
24/02/1998;4,97;TEC_10
23/02/1998;4,93;TEC_10
20/02/1998;5;TEC_10
19/02/1998;4,97;TEC_10
18/02/1998;4,94;TEC_10
17/02/1998;4,95;TEC_10
16/02/1998;4,99;TEC_10
13/02/1998;5,02;TEC_10
12/02/1998;5,02;TEC_10
11/02/1998;5,06;TEC_10
10/02/1998;5,12;TEC_10
09/02/1998;5,12;TEC_10
06/02/1998;5,16;TEC_10
05/02/1998;5,13;TEC_10
04/02/1998;5,1;TEC_10
03/02/1998;5,09;TEC_10
02/02/1998;5,08;TEC_10
30/01/1998;5,08;TEC_10
29/01/1998;5,14;TEC_10
28/01/1998;5,1;TEC_10
27/01/1998;5,11;TEC_10
26/01/1998;5,16;TEC_10
23/01/1998;5,16;TEC_10
22/01/1998;5,1;TEC_10
21/01/1998;5,09;TEC_10
20/01/1998;5,06;TEC_10
19/01/1998;5,11;TEC_10
16/01/1998;5,11;TEC_10
15/01/1998;5,07;TEC_10
14/01/1998;5,11;TEC_10
13/01/1998;5,09;TEC_10
12/01/1998;5,05;TEC_10
09/01/1998;5,12;TEC_10
08/01/1998;5,19;TEC_10
07/01/1998;5,17;TEC_10
06/01/1998;5,2;TEC_10
05/01/1998;5,25;TEC_10
02/01/1998;5,35;TEC_10
31/12/1997;5,36;TEC_10
30/12/1997;5,3;TEC_10
29/12/1997;5,25;TEC_10
26/12/1997;5,23;TEC_10
24/12/1997;5,23;TEC_10
23/12/1997;5,24;TEC_10
22/12/1997;5,23;TEC_10
19/12/1997;5,24;TEC_10
18/12/1997;5,29;TEC_10
17/12/1997;5,3;TEC_10
16/12/1997;5,29;TEC_10
15/12/1997;5,26;TEC_10
12/12/1997;5,31;TEC_10
11/12/1997;5,37;TEC_10
10/12/1997;5,4;TEC_10
09/12/1997;5,4;TEC_10
08/12/1997;5,41;TEC_10
05/12/1997;5,41;TEC_10
04/12/1997;5,42;TEC_10
03/12/1997;5,4;TEC_10
02/12/1997;5,42;TEC_10
01/12/1997;5,46;TEC_10
28/11/1997;5,47;TEC_10
27/11/1997;5,49;TEC_10
26/11/1997;5,48;TEC_10
25/11/1997;5,5;TEC_10
24/11/1997;5,5;TEC_10
21/11/1997;5,51;TEC_10
20/11/1997;5,52;TEC_10
19/11/1997;5,55;TEC_10
18/11/1997;5,57;TEC_10
17/11/1997;5,6;TEC_10
14/11/1997;5,61;TEC_10
13/11/1997;5,66;TEC_10
12/11/1997;5,62;TEC_10
10/11/1997;5,63;TEC_10
07/11/1997;5,63;TEC_10
06/11/1997;5,64;TEC_10
05/11/1997;5,64;TEC_10
04/11/1997;5,62;TEC_10
03/11/1997;5,62;TEC_10
31/10/1997;5,62;TEC_10
30/10/1997;5,61;TEC_10
29/10/1997;5,66;TEC_10
28/10/1997;5,57;TEC_10
27/10/1997;5,65;TEC_10
24/10/1997;5,71;TEC_10
23/10/1997;5,69;TEC_10
22/10/1997;5,71;TEC_10
21/10/1997;5,72;TEC_10
20/10/1997;5,69;TEC_10
17/10/1997;5,73;TEC_10
16/10/1997;5,64;TEC_10
15/10/1997;5,59;TEC_10
14/10/1997;5,58;TEC_10
13/10/1997;5,6;TEC_10
10/10/1997;5,58;TEC_10
09/10/1997;5,47;TEC_10
08/10/1997;5,41;TEC_10
07/10/1997;5,4;TEC_10
06/10/1997;5,4;TEC_10
03/10/1997;5,43;TEC_10
02/10/1997;5,44;TEC_10
01/10/1997;5,46;TEC_10
30/09/1997;5,49;TEC_10
29/09/1997;5,48;TEC_10
26/09/1997;5,47;TEC_10
25/09/1997;5,43;TEC_10
24/09/1997;5,47;TEC_10
23/09/1997;5,47;TEC_10
22/09/1997;5,47;TEC_10
19/09/1997;5,47;TEC_10
18/09/1997;5,46;TEC_10
17/09/1997;5,47;TEC_10
16/09/1997;5,53;TEC_10
15/09/1997;5,52;TEC_10
12/09/1997;5,54;TEC_10
11/09/1997;5,52;TEC_10
10/09/1997;5,53;TEC_10
09/09/1997;5,54;TEC_10
08/09/1997;5,57;TEC_10
05/09/1997;5,56;TEC_10
04/09/1997;5,58;TEC_10
03/09/1997;5,55;TEC_10
02/09/1997;5,56;TEC_10
01/09/1997;5,58;TEC_10
29/08/1997;5,56;TEC_10
28/08/1997;5,59;TEC_10
27/08/1997;5,59;TEC_10
26/08/1997;5,56;TEC_10
25/08/1997;5,58;TEC_10
22/08/1997;5,54;TEC_10
21/08/1997;5,5;TEC_10
20/08/1997;5,48;TEC_10
19/08/1997;5,5;TEC_10
18/08/1997;5,57;TEC_10
14/08/1997;5,56;TEC_10
13/08/1997;5,59;TEC_10
12/08/1997;5,57;TEC_10
11/08/1997;5,59;TEC_10
08/08/1997;5,61;TEC_10
07/08/1997;5,59;TEC_10
06/08/1997;5,63;TEC_10
05/08/1997;5,53;TEC_10
04/08/1997;5,52;TEC_10
01/08/1997;5,41;TEC_10
31/07/1997;5,37;TEC_10
30/07/1997;5,38;TEC_10
29/07/1997;5,42;TEC_10
28/07/1997;5,45;TEC_10
25/07/1997;5,43;TEC_10
24/07/1997;5,37;TEC_10
23/07/1997;5,37;TEC_10
22/07/1997;5,44;TEC_10
21/07/1997;5,47;TEC_10
18/07/1997;5,45;TEC_10
17/07/1997;5,46;TEC_10
16/07/1997;5,49;TEC_10
15/07/1997;5,48;TEC_10
11/07/1997;5,43;TEC_10
10/07/1997;5,44;TEC_10
09/07/1997;5,4;TEC_10
08/07/1997;5,42;TEC_10
07/07/1997;5,48;TEC_10
04/07/1997;5,49;TEC_10
03/07/1997;5,55;TEC_10
02/07/1997;5,54;TEC_10
01/07/1997;5,61;TEC_10
30/06/1997;5,55;TEC_10
27/06/1997;5,56;TEC_10
26/06/1997;5,59;TEC_10
25/06/1997;5,6;TEC_10
24/06/1997;5,67;TEC_10
23/06/1997;5,65;TEC_10
20/06/1997;5,66;TEC_10
19/06/1997;5,61;TEC_10
18/06/1997;5,6;TEC_10
17/06/1997;5,56;TEC_10
16/06/1997;5,52;TEC_10
13/06/1997;5,64;TEC_10
12/06/1997;5,72;TEC_10
11/06/1997;5,71;TEC_10
10/06/1997;5,73;TEC_10
09/06/1997;5,7;TEC_10
06/06/1997;5,74;TEC_10
05/06/1997;5,78;TEC_10
04/06/1997;5,75;TEC_10
03/06/1997;5,8;TEC_10
02/06/1997;5,86;TEC_10
30/05/1997;5,86;TEC_10
29/05/1997;5,87;TEC_10
28/05/1997;5,81;TEC_10
27/05/1997;5,84;TEC_10
26/05/1997;5,83;TEC_10
23/05/1997;5,77;TEC_10
22/05/1997;5,71;TEC_10
21/05/1997;5,64;TEC_10
20/05/1997;5,65;TEC_10
16/05/1997;5,55;TEC_10
15/05/1997;5,55;TEC_10
14/05/1997;5,57;TEC_10
13/05/1997;5,58;TEC_10
12/05/1997;5,61;TEC_10
09/05/1997;5,66;TEC_10
07/05/1997;5,67;TEC_10
06/05/1997;5,69;TEC_10
05/05/1997;5,69;TEC_10
02/05/1997;5,68;TEC_10
30/04/1997;5,74;TEC_10
29/04/1997;5,81;TEC_10
28/04/1997;5,83;TEC_10
25/04/1997;5,83;TEC_10
24/04/1997;5,76;TEC_10
23/04/1997;5,78;TEC_10
22/04/1997;5,8;TEC_10
21/04/1997;5,8;TEC_10
18/04/1997;5,75;TEC_10
17/04/1997;5,69;TEC_10
16/04/1997;5,69;TEC_10
15/04/1997;5,77;TEC_10
14/04/1997;5,82;TEC_10
11/04/1997;5,76;TEC_10
10/04/1997;5,79;TEC_10
09/04/1997;5,79;TEC_10
08/04/1997;5,79;TEC_10
07/04/1997;5,86;TEC_10
04/04/1997;5,91;TEC_10
03/04/1997;5,92;TEC_10
02/04/1997;5,87;TEC_10
01/04/1997;5,85;TEC_10
27/03/1997;5,76;TEC_10
26/03/1997;5,81;TEC_10
25/03/1997;5,76;TEC_10
24/03/1997;5,76;TEC_10
21/03/1997;5,78;TEC_10
20/03/1997;5,84;TEC_10
19/03/1997;5,76;TEC_10
18/03/1997;5,77;TEC_10
17/03/1997;5,58;TEC_10
14/03/1997;5,6;TEC_10
13/03/1997;5,56;TEC_10
12/03/1997;5,53;TEC_10
11/03/1997;5,48;TEC_10
10/03/1997;5,53;TEC_10
07/03/1997;5,55;TEC_10
06/03/1997;5,52;TEC_10
05/03/1997;5,46;TEC_10
04/03/1997;5,39;TEC_10
03/03/1997;5,39;TEC_10
28/02/1997;5,34;TEC_10
27/02/1997;5,42;TEC_10
26/02/1997;5,4;TEC_10
25/02/1997;5,37;TEC_10
24/02/1997;5,37;TEC_10
21/02/1997;5,35;TEC_10
20/02/1997;5,34;TEC_10
19/02/1997;5,32;TEC_10
18/02/1997;5,31;TEC_10
17/02/1997;5,35;TEC_10
14/02/1997;5,37;TEC_10
13/02/1997;5,41;TEC_10
12/02/1997;5,42;TEC_10
11/02/1997;5,45;TEC_10
10/02/1997;5,49;TEC_10
07/02/1997;5,55;TEC_10
06/02/1997;5,54;TEC_10
05/02/1997;5,55;TEC_10
04/02/1997;5,58;TEC_10
03/02/1997;5,59;TEC_10
31/01/1997;5,62;TEC_10
30/01/1997;5,63;TEC_10
29/01/1997;5,64;TEC_10
28/01/1997;5,68;TEC_10
27/01/1997;5,62;TEC_10
24/01/1997;5,59;TEC_10
23/01/1997;5,57;TEC_10
22/01/1997;5,54;TEC_10
21/01/1997;5,59;TEC_10
20/01/1997;5,58;TEC_10
17/01/1997;5,62;TEC_10
16/01/1997;5,63;TEC_10
15/01/1997;5,61;TEC_10
14/01/1997;5,69;TEC_10
13/01/1997;5,76;TEC_10
10/01/1997;5,81;TEC_10
09/01/1997;5,89;TEC_10
08/01/1997;5,89;TEC_10
07/01/1997;5,93;TEC_10
06/01/1997;5,93;TEC_10
03/01/1997;5,94;TEC_10
02/01/1997;5,86;TEC_10
31/12/1996;5,76;TEC_10
30/12/1996;5,71;TEC_10
27/12/1996;5,76;TEC_10
26/12/1996;5,77;TEC_10
24/12/1996;5,78;TEC_10
23/12/1996;5,79;TEC_10
20/12/1996;5,78;TEC_10
19/12/1996;5,83;TEC_10
18/12/1996;5,81;TEC_10
17/12/1996;5,82;TEC_10
16/12/1996;5,75;TEC_10
13/12/1996;5,87;TEC_10
12/12/1996;5,81;TEC_10
11/12/1996;5,79;TEC_10
10/12/1996;5,71;TEC_10
09/12/1996;5,73;TEC_10
06/12/1996;5,74;TEC_10
05/12/1996;5,62;TEC_10
04/12/1996;5,57;TEC_10
03/12/1996;5,56;TEC_10
02/12/1996;5,61;TEC_10
29/11/1996;5,68;TEC_10
28/11/1996;5,78;TEC_10
27/11/1996;5,77;TEC_10
26/11/1996;5,81;TEC_10
25/11/1996;5,82;TEC_10
22/11/1996;5,85;TEC_10
21/11/1996;5,83;TEC_10
20/11/1996;5,79;TEC_10
19/11/1996;5,81;TEC_10
18/11/1996;5,84;TEC_10
15/11/1996;5,82;TEC_10
14/11/1996;5,85;TEC_10
13/11/1996;5,86;TEC_10
12/11/1996;5,86;TEC_10
08/11/1996;5,85;TEC_10
07/11/1996;5,87;TEC_10
06/11/1996;5,86;TEC_10
05/11/1996;5,96;TEC_10
04/11/1996;5,97;TEC_10
31/10/1996;5,96;TEC_10
30/10/1996;5,95;TEC_10
29/10/1996;6,01;TEC_10
28/10/1996;5,96;TEC_10
25/10/1996;6;TEC_10
24/10/1996;5,97;TEC_10
23/10/1996;5,93;TEC_10
22/10/1996;5,97;TEC_10
21/10/1996;5,94;TEC_10
18/10/1996;5,94;TEC_10
17/10/1996;6,02;TEC_10
16/10/1996;5,94;TEC_10
15/10/1996;5,93;TEC_10
14/10/1996;5,98;TEC_10
11/10/1996;5,92;TEC_10
10/10/1996;5,89;TEC_10
09/10/1996;5,91;TEC_10
08/10/1996;5,98;TEC_10
07/10/1996;5,97;TEC_10
04/10/1996;6,02;TEC_10
03/10/1996;6,02;TEC_10
02/10/1996;6,04;TEC_10
01/10/1996;6,1;TEC_10
30/09/1996;6,1;TEC_10
27/09/1996;6,06;TEC_10
26/09/1996;6,11;TEC_10
25/09/1996;6,16;TEC_10
24/09/1996;6,19;TEC_10
23/09/1996;6,18;TEC_10
20/09/1996;6,16;TEC_10
19/09/1996;6,21;TEC_10
18/09/1996;6,2;TEC_10
17/09/1996;6,2;TEC_10
16/09/1996;6,21;TEC_10
13/09/1996;6,31;TEC_10
12/09/1996;6,36;TEC_10
11/09/1996;6,39;TEC_10
10/09/1996;6,38;TEC_10
09/09/1996;6,41;TEC_10
06/09/1996;6,45;TEC_10
05/09/1996;6,48;TEC_10
04/09/1996;6,46;TEC_10
03/09/1996;6,49;TEC_10
02/09/1996;6,48;TEC_10
30/08/1996;6,47;TEC_10
29/08/1996;6,46;TEC_10
28/08/1996;6,45;TEC_10
27/08/1996;6,42;TEC_10
26/08/1996;6,43;TEC_10
23/08/1996;6,33;TEC_10
22/08/1996;6,39;TEC_10
21/08/1996;6,38;TEC_10
20/08/1996;6,35;TEC_10
19/08/1996;6,33;TEC_10
14/08/1996;6,36;TEC_10
13/08/1996;6,36;TEC_10
12/08/1996;6,36;TEC_10
09/08/1996;6,36;TEC_10
08/08/1996;6,35;TEC_10
07/08/1996;6,33;TEC_10
06/08/1996;6,32;TEC_10
05/08/1996;6,3;TEC_10
02/08/1996;6,36;TEC_10
01/08/1996;6,39;TEC_10
31/07/1996;6,38;TEC_10
30/07/1996;6,4;TEC_10
29/07/1996;6,37;TEC_10
26/07/1996;6,34;TEC_10
25/07/1996;6,38;TEC_10
24/07/1996;6,36;TEC_10
23/07/1996;6,4;TEC_10
22/07/1996;6,39;TEC_10
19/07/1996;6,4;TEC_10
18/07/1996;6,41;TEC_10
17/07/1996;6,5;TEC_10
16/07/1996;6,55;TEC_10
15/07/1996;6,52;TEC_10
12/07/1996;6,53;TEC_10
11/07/1996;6,55;TEC_10
10/07/1996;6,57;TEC_10
09/07/1996;6,58;TEC_10
08/07/1996;6,58;TEC_10
05/07/1996;6,52;TEC_10
04/07/1996;6,51;TEC_10
03/07/1996;6,53;TEC_10
02/07/1996;6,51;TEC_10
01/07/1996;6,51;TEC_10
28/06/1996;6,58;TEC_10
27/06/1996;6,59;TEC_10
26/06/1996;6,58;TEC_10
25/06/1996;6,59;TEC_10
24/06/1996;6,6;TEC_10
21/06/1996;6,61;TEC_10
20/06/1996;6,65;TEC_10
19/06/1996;6,63;TEC_10
18/06/1996;6,66;TEC_10
17/06/1996;6,58;TEC_10
14/06/1996;6,58;TEC_10
13/06/1996;6,56;TEC_10
12/06/1996;6,51;TEC_10
11/06/1996;6,55;TEC_10
10/06/1996;6,53;TEC_10
07/06/1996;6,49;TEC_10
06/06/1996;6,51;TEC_10
05/06/1996;6,52;TEC_10
04/06/1996;6,5;TEC_10
03/06/1996;6,52;TEC_10
31/05/1996;6,49;TEC_10
30/05/1996;6,47;TEC_10
29/05/1996;6,45;TEC_10
28/05/1996;6,41;TEC_10
24/05/1996;6,44;TEC_10
23/05/1996;6,43;TEC_10
22/05/1996;6,46;TEC_10
21/05/1996;6,44;TEC_10
20/05/1996;6,43;TEC_10
17/05/1996;6,48;TEC_10
15/05/1996;6,45;TEC_10
14/05/1996;6,46;TEC_10
13/05/1996;6,47;TEC_10
10/05/1996;6,52;TEC_10
09/05/1996;6,46;TEC_10
07/05/1996;6,47;TEC_10
06/05/1996;6,53;TEC_10
03/05/1996;6,44;TEC_10
02/05/1996;6,41;TEC_10
30/04/1996;6,39;TEC_10
29/04/1996;6,39;TEC_10
26/04/1996;6,38;TEC_10
25/04/1996;6,4;TEC_10
24/04/1996;6,4;TEC_10
23/04/1996;6,42;TEC_10
22/04/1996;6,43;TEC_10
19/04/1996;6,5;TEC_10
18/04/1996;6,58;TEC_10
17/04/1996;6,57;TEC_10
